id,Weekly_Sales
281998,13074.373456780755
281999,13074.373456780755
282000,13074.373456780755
282001,13074.373456780755
282002,13074.373456780755
282003,13074.373456780755
282004,13074.373456780755
282005,13074.373456780755
282006,13074.373456780755
282007,13074.373456780755
282008,13074.373456780755
282009,13074.373456780755
282010,13074.373456780755
282011,13074.373456780755
282012,13074.373456780755
282013,13074.373456780755
282014,13074.373456780755
282015,13074.373456780755
282016,13074.373456780755
282017,13074.373456780755
282018,13074.373456780755
282019,13074.373456780755
282020,13074.373456780755
282021,13074.373456780755
282022,13074.373456780755
282023,13074.373456780755
282024,13074.373456780755
282025,13074.373456780755
282026,13074.373456780755
282027,13074.373456780755
282028,13074.373456780755
282029,13074.373456780755
282030,13074.373456780755
282031,13074.373456780755
282032,13074.373456780755
282033,13074.373456780755
282034,13074.373456780755
282035,13074.373456780755
282036,13074.373456780755
282037,13074.373456780755
282038,13074.373456780755
282039,13074.373456780755
282040,13074.373456780755
282041,13074.373456780755
282042,13074.373456780755
282043,13074.373456780755
282044,13074.373456780755
282045,13074.373456780755
282046,13074.373456780755
282047,13074.373456780755
282048,13074.373456780755
282049,13074.373456780755
282050,13074.373456780755
282051,13074.373456780755
282052,13074.373456780755
282053,13074.373456780755
282054,13074.373456780755
282055,13074.373456780755
282056,13074.373456780755
282057,13074.373456780755
282058,13074.373456780755
282059,13074.373456780755
282060,13074.373456780755
282061,13074.373456780755
282062,13074.373456780755
282063,13074.373456780755
282064,13074.373456780755
282065,13074.373456780755
282066,13074.373456780755
282067,13074.373456780755
282068,13074.373456780755
282069,13074.373456780755
282070,13074.373456780755
282071,13074.373456780755
282072,13074.373456780755
282073,13074.373456780755
282074,13074.373456780755
282075,13074.373456780755
282076,13074.373456780755
282077,13074.373456780755
282078,13074.373456780755
282079,13074.373456780755
282080,13074.373456780755
282081,13074.373456780755
282082,13074.373456780755
282083,13074.373456780755
282084,13074.373456780755
282085,13074.373456780755
282086,13074.373456780755
282087,13074.373456780755
282088,13074.373456780755
282089,13074.373456780755
282090,13074.373456780755
282091,13074.373456780755
282092,13074.373456780755
282093,13074.373456780755
282094,13074.373456780755
282095,13074.373456780755
282096,13074.373456780755
282097,13074.373456780755
282098,13074.373456780755
282099,13074.373456780755
282100,13074.373456780755
282101,13074.373456780755
282102,13074.373456780755
282103,13074.373456780755
282104,13074.373456780755
282105,13074.373456780755
282106,13074.373456780755
282107,13074.373456780755
282108,13074.373456780755
282109,13074.373456780755
282110,13074.373456780755
282111,13074.373456780755
282112,13074.373456780755
282113,13074.373456780755
282114,13074.373456780755
282115,13074.373456780755
282116,13074.373456780755
282117,13074.373456780755
282118,13074.373456780755
282119,13074.373456780755
282120,13074.373456780755
282121,13074.373456780755
282122,13074.373456780755
282123,13074.373456780755
282124,13074.373456780755
282125,13074.373456780755
282126,13074.373456780755
282127,13074.373456780755
282128,13074.373456780755
282129,13074.373456780755
282130,13074.373456780755
282131,13074.373456780755
282132,13074.373456780755
282133,13074.373456780755
282134,13074.373456780755
282135,13074.373456780755
282136,13074.373456780755
282137,13074.373456780755
282138,13074.373456780755
282139,13074.373456780755
282140,13074.373456780755
282141,13074.373456780755
282142,13074.373456780755
282143,13074.373456780755
282144,13074.373456780755
282145,13074.373456780755
282146,13074.373456780755
282147,13074.373456780755
282148,13074.373456780755
282149,13074.373456780755
282150,13074.373456780755
282151,13074.373456780755
282152,13074.373456780755
282153,13074.373456780755
282154,13074.373456780755
282155,13074.373456780755
282156,13074.373456780755
282157,13074.373456780755
282158,13074.373456780755
282159,13074.373456780755
282160,13074.373456780755
282161,13074.373456780755
282162,13074.373456780755
282163,13074.373456780755
282164,13074.373456780755
282165,13074.373456780755
282166,13074.373456780755
282167,13074.373456780755
282168,13074.373456780755
282169,13074.373456780755
282170,13074.373456780755
282171,13074.373456780755
282172,13074.373456780755
282173,13074.373456780755
282174,13074.373456780755
282175,13074.373456780755
282176,13074.373456780755
282177,13074.373456780755
282178,13074.373456780755
282179,13074.373456780755
282180,13074.373456780755
282181,13074.373456780755
282182,13074.373456780755
282183,13074.373456780755
282184,13074.373456780755
282185,13074.373456780755
282186,13074.373456780755
282187,13074.373456780755
282188,13074.373456780755
282189,13074.373456780755
282190,13074.373456780755
282191,13074.373456780755
282192,13074.373456780755
282193,13074.373456780755
282194,13074.373456780755
282195,13074.373456780755
282196,13074.373456780755
282197,13074.373456780755
282198,13074.373456780755
282199,13074.373456780755
282200,13074.373456780755
282201,13074.373456780755
282202,13074.373456780755
282203,13074.373456780755
282204,13074.373456780755
282205,13074.373456780755
282206,13074.373456780755
282207,13074.373456780755
282208,13074.373456780755
282209,13074.373456780755
282210,13074.373456780755
282211,13074.373456780755
282212,13074.373456780755
282213,13074.373456780755
282214,13074.373456780755
282215,13074.373456780755
282216,13074.373456780755
282217,13074.373456780755
282218,13074.373456780755
282219,13074.373456780755
282220,13074.373456780755
282221,13074.373456780755
282222,13074.373456780755
282223,13074.373456780755
282224,13074.373456780755
282225,13074.373456780755
282226,13074.373456780755
282227,13074.373456780755
282228,13074.373456780755
282229,13074.373456780755
282230,13074.373456780755
282231,13074.373456780755
282232,13074.373456780755
282233,13074.373456780755
282234,13074.373456780755
282235,13074.373456780755
282236,13074.373456780755
282237,13074.373456780755
282238,13074.373456780755
282239,13074.373456780755
282240,13074.373456780755
282241,13074.373456780755
282242,13074.373456780755
282243,13074.373456780755
282244,13074.373456780755
282245,13074.373456780755
282246,13074.373456780755
282247,13074.373456780755
282248,13074.373456780755
282249,13074.373456780755
282250,13074.373456780755
282251,13074.373456780755
282252,13074.373456780755
282253,13074.373456780755
282254,13074.373456780755
282255,13074.373456780755
282256,13074.373456780755
282257,13074.373456780755
282258,13074.373456780755
282259,13074.373456780755
282260,13074.373456780755
282261,13074.373456780755
282262,13074.373456780755
282263,13074.373456780755
282264,13074.373456780755
282265,13074.373456780755
282266,13074.373456780755
282267,13074.373456780755
282268,13074.373456780755
282269,13074.373456780755
282270,13074.373456780755
282271,13074.373456780755
282272,13074.373456780755
282273,13074.373456780755
282274,13074.373456780755
282275,13074.373456780755
282276,13074.373456780755
282277,13074.373456780755
282278,13074.373456780755
282279,13074.373456780755
282280,13074.373456780755
282281,13074.373456780755
282282,13074.373456780755
282283,13074.373456780755
282284,13074.373456780755
282285,13074.373456780755
282286,13074.373456780755
282287,13074.373456780755
282288,13074.373456780755
282289,13074.373456780755
282290,13074.373456780755
282291,13074.373456780755
282292,13074.373456780755
282293,13074.373456780755
282294,13074.373456780755
282295,13074.373456780755
282296,13074.373456780755
282297,13074.373456780755
282298,13074.373456780755
282299,13074.373456780755
282300,13074.373456780755
282301,13074.373456780755
282302,13074.373456780755
282303,13074.373456780755
282304,13074.373456780755
282305,13074.373456780755
282306,13074.373456780755
282307,13074.373456780755
282308,13074.373456780755
282309,13074.373456780755
282310,13074.373456780755
282311,13074.373456780755
282312,13074.373456780755
282313,13074.373456780755
282314,13074.373456780755
282315,13074.373456780755
282316,13074.373456780755
282317,13074.373456780755
282318,13074.373456780755
282319,13074.373456780755
282320,13074.373456780755
282321,13074.373456780755
282322,13074.373456780755
282323,13074.373456780755
282324,13074.373456780755
282325,13074.373456780755
282326,13074.373456780755
282327,13074.373456780755
282328,13074.373456780755
282329,13074.373456780755
282330,13074.373456780755
282331,13074.373456780755
282332,13074.373456780755
282333,13074.373456780755
282334,13074.373456780755
282335,13074.373456780755
282336,13074.373456780755
282337,13074.373456780755
282338,13074.373456780755
282339,13074.373456780755
282340,13074.373456780755
282341,13074.373456780755
282342,13074.373456780755
282343,13074.373456780755
282344,13074.373456780755
282345,13074.373456780755
282346,13074.373456780755
282347,13074.373456780755
282348,13074.373456780755
282349,13074.373456780755
282350,13074.373456780755
282351,13074.373456780755
282352,13074.373456780755
282353,13074.373456780755
282354,13074.373456780755
282355,13074.373456780755
282356,13074.373456780755
282357,13074.373456780755
282358,13074.373456780755
282359,13074.373456780755
282360,13074.373456780755
282361,13074.373456780755
282362,13074.373456780755
282363,13074.373456780755
282364,13074.373456780755
282365,13074.373456780755
282366,13074.373456780755
282367,13074.373456780755
282368,13074.373456780755
282369,13074.373456780755
282370,13074.373456780755
282371,13074.373456780755
282372,13074.373456780755
282373,13074.373456780755
282374,13074.373456780755
282375,13074.373456780755
282376,13074.373456780755
282377,13074.373456780755
282378,13074.373456780755
282379,13074.373456780755
282380,13074.373456780755
282381,13074.373456780755
282382,13074.373456780755
282383,13074.373456780755
282384,13074.373456780755
282385,13074.373456780755
282386,13074.373456780755
282387,13074.373456780755
282388,13074.373456780755
282389,13074.373456780755
282390,13074.373456780755
282391,13074.373456780755
282392,13074.373456780755
282393,13074.373456780755
282394,13074.373456780755
282395,13074.373456780755
282396,13074.373456780755
282397,13074.373456780755
282398,13074.373456780755
282399,13074.373456780755
282400,13074.373456780755
282401,13074.373456780755
282402,13074.373456780755
282403,13074.373456780755
282404,13074.373456780755
282405,13074.373456780755
282406,13074.373456780755
282407,13074.373456780755
282408,13074.373456780755
282409,13074.373456780755
282410,13074.373456780755
282411,13074.373456780755
282412,13074.373456780755
282413,13074.373456780755
282414,13074.373456780755
282415,13074.373456780755
282416,13074.373456780755
282417,13074.373456780755
282418,13074.373456780755
282419,13074.373456780755
282420,13074.373456780755
282421,13074.373456780755
282422,13074.373456780755
282423,13074.373456780755
282424,13074.373456780755
282425,13074.373456780755
282426,13074.373456780755
282427,13074.373456780755
282428,13074.373456780755
282429,13074.373456780755
282430,13074.373456780755
282431,13074.373456780755
282432,13074.373456780755
282433,13074.373456780755
282434,13074.373456780755
282435,13074.373456780755
282436,13074.373456780755
282437,13074.373456780755
282438,13074.373456780755
282439,13074.373456780755
282440,13074.373456780755
282441,13074.373456780755
282442,13074.373456780755
282443,13074.373456780755
282444,13074.373456780755
282445,13074.373456780755
282446,13074.373456780755
282447,13074.373456780755
282448,13074.373456780755
282449,13074.373456780755
282450,13074.373456780755
282451,13074.373456780755
282452,13074.373456780755
282453,13074.373456780755
282454,13074.373456780755
282455,13074.373456780755
282456,13074.373456780755
282457,13074.373456780755
282458,13074.373456780755
282459,13074.373456780755
282460,13074.373456780755
282461,13074.373456780755
282462,13074.373456780755
282463,13074.373456780755
282464,13074.373456780755
282465,13074.373456780755
282466,13074.373456780755
282467,13074.373456780755
282468,13074.373456780755
282469,13074.373456780755
282470,13074.373456780755
282471,13074.373456780755
282472,13074.373456780755
282473,13074.373456780755
282474,13074.373456780755
282475,13074.373456780755
282476,13074.373456780755
282477,13074.373456780755
282478,13074.373456780755
282479,13074.373456780755
282480,13074.373456780755
282481,13074.373456780755
282482,13074.373456780755
282483,13074.373456780755
282484,13074.373456780755
282485,13074.373456780755
282486,13074.373456780755
282487,13074.373456780755
282488,13074.373456780755
282489,13074.373456780755
282490,13074.373456780755
282491,13074.373456780755
282492,13074.373456780755
282493,13074.373456780755
282494,13074.373456780755
282495,13074.373456780755
282496,13074.373456780755
282497,13074.373456780755
282498,13074.373456780755
282499,13074.373456780755
282500,13074.373456780755
282501,13074.373456780755
282502,13074.373456780755
282503,13074.373456780755
282504,13074.373456780755
282505,13074.373456780755
282506,13074.373456780755
282507,13074.373456780755
282508,13074.373456780755
282509,13074.373456780755
282510,13074.373456780755
282511,13074.373456780755
282512,13074.373456780755
282513,13074.373456780755
282514,13074.373456780755
282515,13074.373456780755
282516,13074.373456780755
282517,13074.373456780755
282518,13074.373456780755
282519,13074.373456780755
282520,13074.373456780755
282521,13074.373456780755
282522,13074.373456780755
282523,13074.373456780755
282524,13074.373456780755
282525,13074.373456780755
282526,13074.373456780755
282527,13074.373456780755
282528,13074.373456780755
282529,13074.373456780755
282530,13074.373456780755
282531,13074.373456780755
282532,13074.373456780755
282533,13074.373456780755
282534,13074.373456780755
282535,13074.373456780755
282536,13074.373456780755
282537,13074.373456780755
282538,13074.373456780755
282539,13074.373456780755
282540,13074.373456780755
282541,13074.373456780755
282542,13074.373456780755
282543,13074.373456780755
282544,13074.373456780755
282545,13074.373456780755
282546,13074.373456780755
282547,13074.373456780755
282548,13074.373456780755
282549,13074.373456780755
282550,13074.373456780755
282551,13074.373456780755
282552,13074.373456780755
282553,13074.373456780755
282554,13074.373456780755
282555,13074.373456780755
282556,13074.373456780755
282557,13074.373456780755
282558,13074.373456780755
282559,13074.373456780755
282560,13074.373456780755
282561,13074.373456780755
282562,13074.373456780755
282563,13074.373456780755
282564,13074.373456780755
282565,13074.373456780755
282566,13074.373456780755
282567,13074.373456780755
282568,13074.373456780755
282569,13074.373456780755
282570,13074.373456780755
282571,13074.373456780755
282572,13074.373456780755
282573,13074.373456780755
282574,13074.373456780755
282575,13074.373456780755
282576,13074.373456780755
282577,13074.373456780755
282578,13074.373456780755
282579,13074.373456780755
282580,13074.373456780755
282581,13074.373456780755
282582,13074.373456780755
282583,13074.373456780755
282584,13074.373456780755
282585,13074.373456780755
282586,13074.373456780755
282587,13074.373456780755
282588,13074.373456780755
282589,13074.373456780755
282590,13074.373456780755
282591,13074.373456780755
282592,13074.373456780755
282593,13074.373456780755
282594,13074.373456780755
282595,13074.373456780755
282596,13074.373456780755
282597,13074.373456780755
282598,13074.373456780755
282599,13074.373456780755
282600,13074.373456780755
282601,13074.373456780755
282602,13074.373456780755
282603,13074.373456780755
282604,13074.373456780755
282605,13074.373456780755
282606,13074.373456780755
282607,13074.373456780755
282608,13074.373456780755
282609,13074.373456780755
282610,13074.373456780755
282611,13074.373456780755
282612,13074.373456780755
282613,13074.373456780755
282614,13074.373456780755
282615,13074.373456780755
282616,13074.373456780755
282617,13074.373456780755
282618,13074.373456780755
282619,13074.373456780755
282620,13074.373456780755
282621,13074.373456780755
282622,13074.373456780755
282623,13074.373456780755
282624,13074.373456780755
282625,13074.373456780755
282626,13074.373456780755
282627,13074.373456780755
282628,13074.373456780755
282629,13074.373456780755
282630,13074.373456780755
282631,13074.373456780755
282632,13074.373456780755
282633,13074.373456780755
282634,13074.373456780755
282635,13074.373456780755
282636,13074.373456780755
282637,13074.373456780755
282638,13074.373456780755
282639,13074.373456780755
282640,13074.373456780755
282641,13074.373456780755
282642,13074.373456780755
282643,13074.373456780755
282644,13074.373456780755
282645,13074.373456780755
282646,13074.373456780755
282647,13074.373456780755
282648,13074.373456780755
282649,13074.373456780755
282650,13074.373456780755
282651,13074.373456780755
282652,13074.373456780755
282653,13074.373456780755
282654,13074.373456780755
282655,13074.373456780755
282656,13074.373456780755
282657,13074.373456780755
282658,13074.373456780755
282659,13074.373456780755
282660,13074.373456780755
282661,13074.373456780755
282662,13074.373456780755
282663,13074.373456780755
282664,13074.373456780755
282665,13074.373456780755
282666,13074.373456780755
282667,13074.373456780755
282668,13074.373456780755
282669,13074.373456780755
282670,13074.373456780755
282671,13074.373456780755
282672,13074.373456780755
282673,13074.373456780755
282674,13074.373456780755
282675,13074.373456780755
282676,13074.373456780755
282677,13074.373456780755
282678,13074.373456780755
282679,13074.373456780755
282680,13074.373456780755
282681,13074.373456780755
282682,13074.373456780755
282683,13074.373456780755
282684,13074.373456780755
282685,13074.373456780755
282686,13074.373456780755
282687,13074.373456780755
282688,13074.373456780755
282689,13074.373456780755
282690,13074.373456780755
282691,13074.373456780755
282692,13074.373456780755
282693,13074.373456780755
282694,13074.373456780755
282695,13074.373456780755
282696,13074.373456780755
282697,13074.373456780755
282698,13074.373456780755
282699,13074.373456780755
282700,13074.373456780755
282701,13074.373456780755
282702,13074.373456780755
282703,13074.373456780755
282704,13074.373456780755
282705,13074.373456780755
282706,13074.373456780755
282707,13074.373456780755
282708,13074.373456780755
282709,13074.373456780755
282710,13074.373456780755
282711,13074.373456780755
282712,13074.373456780755
282713,13074.373456780755
282714,13074.373456780755
282715,13074.373456780755
282716,13074.373456780755
282717,13074.373456780755
282718,13074.373456780755
282719,13074.373456780755
282720,13074.373456780755
282721,13074.373456780755
282722,13074.373456780755
282723,13074.373456780755
282724,13074.373456780755
282725,13074.373456780755
282726,13074.373456780755
282727,13074.373456780755
282728,13074.373456780755
282729,13074.373456780755
282730,13074.373456780755
282731,13074.373456780755
282732,13074.373456780755
282733,13074.373456780755
282734,13074.373456780755
282735,13074.373456780755
282736,13074.373456780755
282737,13074.373456780755
282738,13074.373456780755
282739,13074.373456780755
282740,13074.373456780755
282741,13074.373456780755
282742,13074.373456780755
282743,13074.373456780755
282744,13074.373456780755
282745,13074.373456780755
282746,13074.373456780755
282747,13074.373456780755
282748,13074.373456780755
282749,13074.373456780755
282750,13074.373456780755
282751,13074.373456780755
282752,13074.373456780755
282753,13074.373456780755
282754,13074.373456780755
282755,13074.373456780755
282756,13074.373456780755
282757,13074.373456780755
282758,13074.373456780755
282759,13074.373456780755
282760,13074.373456780755
282761,13074.373456780755
282762,13074.373456780755
282763,13074.373456780755
282764,13074.373456780755
282765,13074.373456780755
282766,13074.373456780755
282767,13074.373456780755
282768,13074.373456780755
282769,13074.373456780755
282770,13074.373456780755
282771,13074.373456780755
282772,13074.373456780755
282773,13074.373456780755
282774,13074.373456780755
282775,13074.373456780755
282776,13074.373456780755
282777,13074.373456780755
282778,13074.373456780755
282779,13074.373456780755
282780,13074.373456780755
282781,13074.373456780755
282782,13074.373456780755
282783,13074.373456780755
282784,13074.373456780755
282785,13074.373456780755
282786,13074.373456780755
282787,13074.373456780755
282788,13074.373456780755
282789,13074.373456780755
282790,13074.373456780755
282791,13074.373456780755
282792,13074.373456780755
282793,13074.373456780755
282794,13074.373456780755
282795,13074.373456780755
282796,13074.373456780755
282797,13074.373456780755
282798,13074.373456780755
282799,13074.373456780755
282800,13074.373456780755
282801,13074.373456780755
282802,13074.373456780755
282803,13074.373456780755
282804,13074.373456780755
282805,13074.373456780755
282806,13074.373456780755
282807,13074.373456780755
282808,13074.373456780755
282809,13074.373456780755
282810,13074.373456780755
282811,13074.373456780755
282812,13074.373456780755
282813,13074.373456780755
282814,13074.373456780755
282815,13074.373456780755
282816,13074.373456780755
282817,13074.373456780755
282818,13074.373456780755
282819,13074.373456780755
282820,13074.373456780755
282821,13074.373456780755
282822,13074.373456780755
282823,13074.373456780755
282824,13074.373456780755
282825,13074.373456780755
282826,13074.373456780755
282827,13074.373456780755
282828,13074.373456780755
282829,13074.373456780755
282830,13074.373456780755
282831,13074.373456780755
282832,13074.373456780755
282833,13074.373456780755
282834,13074.373456780755
282835,13074.373456780755
282836,13074.373456780755
282837,13074.373456780755
282838,13074.373456780755
282839,13074.373456780755
282840,13074.373456780755
282841,13074.373456780755
282842,13074.373456780755
282843,13074.373456780755
282844,13074.373456780755
282845,13074.373456780755
282846,13074.373456780755
282847,13074.373456780755
282848,13074.373456780755
282849,13074.373456780755
282850,13074.373456780755
282851,13074.373456780755
282852,13074.373456780755
282853,13074.373456780755
282854,13074.373456780755
282855,13074.373456780755
282856,13074.373456780755
282857,13074.373456780755
282858,13074.373456780755
282859,13074.373456780755
282860,13074.373456780755
282861,13074.373456780755
282862,13074.373456780755
282863,13074.373456780755
282864,13074.373456780755
282865,13074.373456780755
282866,13074.373456780755
282867,13074.373456780755
282868,13074.373456780755
282869,13074.373456780755
282870,13074.373456780755
282871,13074.373456780755
282872,13074.373456780755
282873,13074.373456780755
282874,13074.373456780755
282875,13074.373456780755
282876,13074.373456780755
282877,13074.373456780755
282878,13074.373456780755
282879,13074.373456780755
282880,13074.373456780755
282881,13074.373456780755
282882,13074.373456780755
282883,13074.373456780755
282884,13074.373456780755
282885,13074.373456780755
282886,13074.373456780755
282887,13074.373456780755
282888,13074.373456780755
282889,13074.373456780755
282890,13074.373456780755
282891,13074.373456780755
282892,13074.373456780755
282893,13074.373456780755
282894,13074.373456780755
282895,13074.373456780755
282896,13074.373456780755
282897,13074.373456780755
282898,13074.373456780755
282899,13074.373456780755
282900,13074.373456780755
282901,13074.373456780755
282902,13074.373456780755
282903,13074.373456780755
282904,13074.373456780755
282905,13074.373456780755
282906,13074.373456780755
282907,13074.373456780755
282908,13074.373456780755
282909,13074.373456780755
282910,13074.373456780755
282911,13074.373456780755
282912,13074.373456780755
282913,13074.373456780755
282914,13074.373456780755
282915,13074.373456780755
282916,13074.373456780755
282917,13074.373456780755
282918,13074.373456780755
282919,13074.373456780755
282920,13074.373456780755
282921,13074.373456780755
282922,13074.373456780755
282923,13074.373456780755
282924,13074.373456780755
282925,13074.373456780755
282926,13074.373456780755
282927,13074.373456780755
282928,13074.373456780755
282929,13074.373456780755
282930,13074.373456780755
282931,13074.373456780755
282932,13074.373456780755
282933,13074.373456780755
282934,13074.373456780755
282935,13074.373456780755
282936,13074.373456780755
282937,13074.373456780755
282938,13074.373456780755
282939,13074.373456780755
282940,13074.373456780755
282941,13074.373456780755
282942,13074.373456780755
282943,13074.373456780755
282944,13074.373456780755
282945,13074.373456780755
282946,13074.373456780755
282947,13074.373456780755
282948,13074.373456780755
282949,13074.373456780755
282950,13074.373456780755
282951,13074.373456780755
282952,13074.373456780755
282953,13074.373456780755
282954,13074.373456780755
282955,13074.373456780755
282956,13074.373456780755
282957,13074.373456780755
282958,13074.373456780755
282959,13074.373456780755
282960,13074.373456780755
282961,13074.373456780755
282962,13074.373456780755
282963,13074.373456780755
282964,13074.373456780755
282965,13074.373456780755
282966,13074.373456780755
282967,13074.373456780755
282968,13074.373456780755
282969,13074.373456780755
282970,13074.373456780755
282971,13074.373456780755
282972,13074.373456780755
282973,13074.373456780755
282974,13074.373456780755
282975,13074.373456780755
282976,13074.373456780755
282977,13074.373456780755
282978,13074.373456780755
282979,13074.373456780755
282980,13074.373456780755
282981,13074.373456780755
282982,13074.373456780755
282983,13074.373456780755
282984,13074.373456780755
282985,13074.373456780755
282986,13074.373456780755
282987,13074.373456780755
282988,13074.373456780755
282989,13074.373456780755
282990,13074.373456780755
282991,13074.373456780755
282992,13074.373456780755
282993,13074.373456780755
282994,13074.373456780755
282995,13074.373456780755
282996,13074.373456780755
282997,13074.373456780755
282998,13074.373456780755
282999,13074.373456780755
283000,13074.373456780755
283001,13074.373456780755
283002,13074.373456780755
283003,13074.373456780755
283004,13074.373456780755
283005,13074.373456780755
283006,13074.373456780755
283007,13074.373456780755
283008,13074.373456780755
283009,13074.373456780755
283010,13074.373456780755
283011,13074.373456780755
283012,13074.373456780755
283013,13074.373456780755
283014,13074.373456780755
283015,13074.373456780755
283016,13074.373456780755
283017,13074.373456780755
283018,13074.373456780755
283019,13074.373456780755
283020,13074.373456780755
283021,13074.373456780755
283022,13074.373456780755
283023,13074.373456780755
283024,13074.373456780755
283025,13074.373456780755
283026,13074.373456780755
283027,13074.373456780755
283028,13074.373456780755
283029,13074.373456780755
283030,13074.373456780755
283031,13074.373456780755
283032,13074.373456780755
283033,13074.373456780755
283034,13074.373456780755
283035,13074.373456780755
283036,13074.373456780755
283037,13074.373456780755
283038,13074.373456780755
283039,13074.373456780755
283040,13074.373456780755
283041,13074.373456780755
283042,13074.373456780755
283043,13074.373456780755
283044,13074.373456780755
283045,13074.373456780755
283046,13074.373456780755
283047,13074.373456780755
283048,13074.373456780755
283049,13074.373456780755
283050,13074.373456780755
283051,13074.373456780755
283052,13074.373456780755
283053,13074.373456780755
283054,13074.373456780755
283055,13074.373456780755
283056,13074.373456780755
283057,13074.373456780755
283058,13074.373456780755
283059,13074.373456780755
283060,13074.373456780755
283061,13074.373456780755
283062,13074.373456780755
283063,13074.373456780755
283064,13074.373456780755
283065,13074.373456780755
283066,13074.373456780755
283067,13074.373456780755
283068,13074.373456780755
283069,13074.373456780755
283070,13074.373456780755
283071,13074.373456780755
283072,13074.373456780755
283073,13074.373456780755
283074,13074.373456780755
283075,13074.373456780755
283076,13074.373456780755
283077,13074.373456780755
283078,13074.373456780755
283079,13074.373456780755
283080,13074.373456780755
283081,13074.373456780755
283082,13074.373456780755
283083,13074.373456780755
283084,13074.373456780755
283085,13074.373456780755
283086,13074.373456780755
283087,13074.373456780755
283088,13074.373456780755
283089,13074.373456780755
283090,13074.373456780755
283091,13074.373456780755
283092,13074.373456780755
283093,13074.373456780755
283094,13074.373456780755
283095,13074.373456780755
283096,13074.373456780755
283097,13074.373456780755
283098,13074.373456780755
283099,13074.373456780755
283100,13074.373456780755
283101,13074.373456780755
283102,13074.373456780755
283103,13074.373456780755
283104,13074.373456780755
283105,13074.373456780755
283106,13074.373456780755
283107,13074.373456780755
283108,13074.373456780755
283109,13074.373456780755
283110,13074.373456780755
283111,13074.373456780755
283112,13074.373456780755
283113,13074.373456780755
283114,13074.373456780755
283115,13074.373456780755
283116,13074.373456780755
283117,13074.373456780755
283118,13074.373456780755
283119,13074.373456780755
283120,13074.373456780755
283121,13074.373456780755
283122,13074.373456780755
283123,13074.373456780755
283124,13074.373456780755
283125,13074.373456780755
283126,13074.373456780755
283127,13074.373456780755
283128,13074.373456780755
283129,13074.373456780755
283130,13074.373456780755
283131,13074.373456780755
283132,13074.373456780755
283133,13074.373456780755
283134,13074.373456780755
283135,13074.373456780755
283136,13074.373456780755
283137,13074.373456780755
283138,13074.373456780755
283139,13074.373456780755
283140,13074.373456780755
283141,13074.373456780755
283142,13074.373456780755
283143,13074.373456780755
283144,13074.373456780755
283145,13074.373456780755
283146,13074.373456780755
283147,13074.373456780755
283148,13074.373456780755
283149,13074.373456780755
283150,13074.373456780755
283151,13074.373456780755
283152,13074.373456780755
283153,13074.373456780755
283154,13074.373456780755
283155,13074.373456780755
283156,13074.373456780755
283157,13074.373456780755
283158,13074.373456780755
283159,13074.373456780755
283160,13074.373456780755
283161,13074.373456780755
283162,13074.373456780755
283163,13074.373456780755
283164,13074.373456780755
283165,13074.373456780755
283166,13074.373456780755
283167,13074.373456780755
283168,13074.373456780755
283169,13074.373456780755
283170,13074.373456780755
283171,13074.373456780755
283172,13074.373456780755
283173,13074.373456780755
283174,13074.373456780755
283175,13074.373456780755
283176,13074.373456780755
283177,13074.373456780755
283178,13074.373456780755
283179,13074.373456780755
283180,13074.373456780755
283181,13074.373456780755
283182,13074.373456780755
283183,13074.373456780755
283184,13074.373456780755
283185,13074.373456780755
283186,13074.373456780755
283187,13074.373456780755
283188,13074.373456780755
283189,13074.373456780755
283190,13074.373456780755
283191,13074.373456780755
283192,13074.373456780755
283193,13074.373456780755
283194,13074.373456780755
283195,13074.373456780755
283196,13074.373456780755
283197,13074.373456780755
283198,13074.373456780755
283199,13074.373456780755
283200,13074.373456780755
283201,13074.373456780755
283202,13074.373456780755
283203,13074.373456780755
283204,13074.373456780755
283205,13074.373456780755
283206,13074.373456780755
283207,13074.373456780755
283208,13074.373456780755
283209,13074.373456780755
283210,13074.373456780755
283211,13074.373456780755
283212,13074.373456780755
283213,13074.373456780755
283214,13074.373456780755
283215,13074.373456780755
283216,13074.373456780755
283217,13074.373456780755
283218,13074.373456780755
283219,13074.373456780755
283220,13074.373456780755
283221,13074.373456780755
283222,13074.373456780755
283223,13074.373456780755
283224,13074.373456780755
283225,13074.373456780755
283226,13074.373456780755
283227,13074.373456780755
283228,13074.373456780755
283229,13074.373456780755
283230,13074.373456780755
283231,13074.373456780755
283232,13074.373456780755
283233,13074.373456780755
283234,13074.373456780755
283235,13074.373456780755
283236,13074.373456780755
283237,13074.373456780755
283238,13074.373456780755
283239,13074.373456780755
283240,13074.373456780755
283241,13074.373456780755
283242,13074.373456780755
283243,13074.373456780755
283244,13074.373456780755
283245,13074.373456780755
283246,13074.373456780755
283247,13074.373456780755
283248,13074.373456780755
283249,13074.373456780755
283250,13074.373456780755
283251,13074.373456780755
283252,13074.373456780755
283253,13074.373456780755
283254,13074.373456780755
283255,13074.373456780755
283256,13074.373456780755
283257,13074.373456780755
283258,13074.373456780755
283259,13074.373456780755
283260,13074.373456780755
283261,13074.373456780755
283262,13074.373456780755
283263,13074.373456780755
283264,13074.373456780755
283265,13074.373456780755
283266,13074.373456780755
283267,13074.373456780755
283268,13074.373456780755
